SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Thursday,6,26,2025,15,1,13,1
2,Thursday,6,26,2025,15,1,13,0
3,Thursday,6,26,2025,15,1,13,0
4,Thursday,6,26,2025,15,1,13,0
5,Thursday,6,26,2025,15,1,13,1
6,Thursday,6,26,2025,15,1,13,1
7,Thursday,6,26,2025,15,1,13,1
8,Thursday,6,26,2025,15,1,13,1
9,Thursday,6,26,2025,15,1,13,1
10,Thursday,6,26,2025,15,1,13,1
11,Thursday,6,26,2025,15,1,13,1
12,Thursday,6,26,2025,15,1,13,1
13,Thursday,6,26,2025,15,1,13,1
14,Thursday,6,26,2025,15,1,13,1
1,Thursday,6,26,2025,15,2,13,1
2,Thursday,6,26,2025,15,2,13,0
3,Thursday,6,26,2025,15,2,13,0
4,Thursday,6,26,2025,15,2,13,0
5,Thursday,6,26,2025,15,2,13,1
6,Thursday,6,26,2025,15,2,13,1
7,Thursday,6,26,2025,15,2,13,1
8,Thursday,6,26,2025,15,2,13,1
9,Thursday,6,26,2025,15,2,13,1
10,Thursday,6,26,2025,15,2,13,1
11,Thursday,6,26,2025,15,2,13,1
12,Thursday,6,26,2025,15,2,13,1
13,Thursday,6,26,2025,15,2,13,1
14,Thursday,6,26,2025,15,2,13,1
1,Thursday,6,26,2025,15,3,13,1
2,Thursday,6,26,2025,15,3,13,0
3,Thursday,6,26,2025,15,3,13,0
4,Thursday,6,26,2025,15,3,13,0
5,Thursday,6,26,2025,15,3,13,1
6,Thursday,6,26,2025,15,3,13,1
7,Thursday,6,26,2025,15,3,13,1
8,Thursday,6,26,2025,15,3,13,1
9,Thursday,6,26,2025,15,3,13,1
10,Thursday,6,26,2025,15,3,13,1
11,Thursday,6,26,2025,15,3,13,1
12,Thursday,6,26,2025,15,3,13,1
13,Thursday,6,26,2025,15,3,13,1
14,Thursday,6,26,2025,15,3,13,1
1,Thursday,6,26,2025,15,4,13,1
2,Thursday,6,26,2025,15,4,13,0
3,Thursday,6,26,2025,15,4,13,0
4,Thursday,6,26,2025,15,4,13,0
5,Thursday,6,26,2025,15,4,13,1
6,Thursday,6,26,2025,15,4,13,1
7,Thursday,6,26,2025,15,4,13,1
8,Thursday,6,26,2025,15,4,13,1
9,Thursday,6,26,2025,15,4,13,1
10,Thursday,6,26,2025,15,4,13,1
11,Thursday,6,26,2025,15,4,13,1
12,Thursday,6,26,2025,15,4,13,1
13,Thursday,6,26,2025,15,4,13,1
14,Thursday,6,26,2025,15,4,13,1
1,Thursday,6,26,2025,15,5,13,1
2,Thursday,6,26,2025,15,5,13,0
3,Thursday,6,26,2025,15,5,13,0
4,Thursday,6,26,2025,15,5,13,0
5,Thursday,6,26,2025,15,5,13,1
6,Thursday,6,26,2025,15,5,13,1
7,Thursday,6,26,2025,15,5,13,1
8,Thursday,6,26,2025,15,5,13,1
9,Thursday,6,26,2025,15,5,13,1
10,Thursday,6,26,2025,15,5,13,1
11,Thursday,6,26,2025,15,5,13,1
12,Thursday,6,26,2025,15,5,13,1
13,Thursday,6,26,2025,15,5,13,1
14,Thursday,6,26,2025,15,5,13,1
1,Thursday,6,26,2025,15,6,13,1
2,Thursday,6,26,2025,15,6,13,0
3,Thursday,6,26,2025,15,6,13,0
4,Thursday,6,26,2025,15,6,13,0
5,Thursday,6,26,2025,15,6,13,1
6,Thursday,6,26,2025,15,6,13,1
7,Thursday,6,26,2025,15,6,13,1
8,Thursday,6,26,2025,15,6,13,1
9,Thursday,6,26,2025,15,6,13,1
10,Thursday,6,26,2025,15,6,13,1
11,Thursday,6,26,2025,15,6,13,1
12,Thursday,6,26,2025,15,6,13,1
13,Thursday,6,26,2025,15,6,13,1
14,Thursday,6,26,2025,15,6,13,1
1,Thursday,6,26,2025,15,7,13,1
2,Thursday,6,26,2025,15,7,13,0
3,Thursday,6,26,2025,15,7,13,0
4,Thursday,6,26,2025,15,7,13,0
5,Thursday,6,26,2025,15,7,13,1
6,Thursday,6,26,2025,15,7,13,1
7,Thursday,6,26,2025,15,7,13,1
8,Thursday,6,26,2025,15,7,13,1
9,Thursday,6,26,2025,15,7,13,1
10,Thursday,6,26,2025,15,7,13,1
