SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Tuesday,6,10,2025,11,20,59,1
2,Tuesday,6,10,2025,11,20,59,0
3,Tuesday,6,10,2025,11,20,59,0
4,Tuesday,6,10,2025,11,20,59,1
5,Tuesday,6,10,2025,11,20,59,1
6,Tuesday,6,10,2025,11,20,59,1
7,Tuesday,6,10,2025,11,20,59,1
8,Tuesday,6,10,2025,11,20,59,1
9,Tuesday,6,10,2025,11,20,59,1
10,Tuesday,6,10,2025,11,20,59,1
11,Tuesday,6,10,2025,11,20,59,1
12,Tuesday,6,10,2025,11,20,59,1
13,Tuesday,6,10,2025,11,20,59,1
14,Tuesday,6,10,2025,11,20,59,1
1,Tuesday,6,10,2025,11,21,58,1
2,Tuesday,6,10,2025,11,21,58,0
3,Tuesday,6,10,2025,11,21,58,0
4,Tuesday,6,10,2025,11,21,58,1
5,Tuesday,6,10,2025,11,21,58,1
6,Tuesday,6,10,2025,11,21,58,1
7,Tuesday,6,10,2025,11,21,58,1
8,Tuesday,6,10,2025,11,21,58,1
9,Tuesday,6,10,2025,11,21,58,1
10,Tuesday,6,10,2025,11,21,58,1
11,Tuesday,6,10,2025,11,21,58,1
12,Tuesday,6,10,2025,11,21,58,1
13,Tuesday,6,10,2025,11,21,58,1
14,Tuesday,6,10,2025,11,21,58,1
1,Tuesday,6,10,2025,11,22,58,1
2,Tuesday,6,10,2025,11,22,58,0
3,Tuesday,6,10,2025,11,22,58,0
4,Tuesday,6,10,2025,11,22,58,1
5,Tuesday,6,10,2025,11,22,58,1
6,Tuesday,6,10,2025,11,22,58,1
7,Tuesday,6,10,2025,11,22,58,1
8,Tuesday,6,10,2025,11,22,58,1
9,Tuesday,6,10,2025,11,22,58,1
10,Tuesday,6,10,2025,11,22,58,1
11,Tuesday,6,10,2025,11,22,58,1
12,Tuesday,6,10,2025,11,22,58,1
13,Tuesday,6,10,2025,11,22,58,1
14,Tuesday,6,10,2025,11,22,58,1
1,Tuesday,6,10,2025,11,23,58,1
2,Tuesday,6,10,2025,11,23,58,0
3,Tuesday,6,10,2025,11,23,58,0
4,Tuesday,6,10,2025,11,23,58,1
5,Tuesday,6,10,2025,11,23,58,1
6,Tuesday,6,10,2025,11,23,58,1
7,Tuesday,6,10,2025,11,23,58,1
8,Tuesday,6,10,2025,11,23,58,1
9,Tuesday,6,10,2025,11,23,58,1
10,Tuesday,6,10,2025,11,23,58,1
11,Tuesday,6,10,2025,11,23,58,1
12,Tuesday,6,10,2025,11,23,58,1
13,Tuesday,6,10,2025,11,23,58,1
14,Tuesday,6,10,2025,11,23,58,1
1,Tuesday,6,10,2025,11,24,58,1
2,Tuesday,6,10,2025,11,24,58,0
3,Tuesday,6,10,2025,11,24,58,0
4,Tuesday,6,10,2025,11,24,58,1
5,Tuesday,6,10,2025,11,24,58,1
6,Tuesday,6,10,2025,11,24,58,1
7,Tuesday,6,10,2025,11,24,58,1
8,Tuesday,6,10,2025,11,24,58,1
9,Tuesday,6,10,2025,11,24,58,1
10,Tuesday,6,10,2025,11,24,58,1
11,Tuesday,6,10,2025,11,24,58,1
12,Tuesday,6,10,2025,11,24,58,1
13,Tuesday,6,10,2025,11,24,58,1
14,Tuesday,6,10,2025,11,24,58,1
1,Tuesday,6,10,2025,11,25,58,1
2,Tuesday,6,10,2025,11,25,58,0
3,Tuesday,6,10,2025,11,25,58,0
4,Tuesday,6,10,2025,11,25,58,1
5,Tuesday,6,10,2025,11,25,58,1
6,Tuesday,6,10,2025,11,25,58,1
7,Tuesday,6,10,2025,11,25,58,1
8,Tuesday,6,10,2025,11,25,58,1
9,Tuesday,6,10,2025,11,25,58,1
10,Tuesday,6,10,2025,11,25,58,1
11,Tuesday,6,10,2025,11,25,58,1
12,Tuesday,6,10,2025,11,25,58,1
13,Tuesday,6,10,2025,11,25,58,1
14,Tuesday,6,10,2025,11,25,58,1
1,Tuesday,6,10,2025,11,26,58,1
2,Tuesday,6,10,2025,11,26,58,0
3,Tuesday,6,10,2025,11,26,58,0
4,Tuesday,6,10,2025,11,26,58,1
5,Tuesday,6,10,2025,11,26,58,1
6,Tuesday,6,10,2025,11,26,58,1
