SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Tuesday,6,10,2025,8,20,47,0
2,Tuesday,6,10,2025,8,20,47,0
3,Tuesday,6,10,2025,8,20,47,0
4,Tuesday,6,10,2025,8,20,47,1
5,Tuesday,6,10,2025,8,20,47,1
6,Tuesday,6,10,2025,8,20,47,0
7,Tuesday,6,10,2025,8,20,47,1
8,Tuesday,6,10,2025,8,20,47,0
9,Tuesday,6,10,2025,8,20,47,1
10,Tuesday,6,10,2025,8,20,47,1
11,Tuesday,6,10,2025,8,20,47,1
12,Tuesday,6,10,2025,8,20,47,1
13,Tuesday,6,10,2025,8,20,47,0
14,Tuesday,6,10,2025,8,20,47,0
1,Tuesday,6,10,2025,8,21,46,0
2,Tuesday,6,10,2025,8,21,46,0
3,Tuesday,6,10,2025,8,21,46,0
4,Tuesday,6,10,2025,8,21,46,1
5,Tuesday,6,10,2025,8,21,46,1
6,Tuesday,6,10,2025,8,21,46,0
7,Tuesday,6,10,2025,8,21,46,1
8,Tuesday,6,10,2025,8,21,46,0
9,Tuesday,6,10,2025,8,21,46,1
10,Tuesday,6,10,2025,8,21,46,1
11,Tuesday,6,10,2025,8,21,46,1
12,Tuesday,6,10,2025,8,21,46,1
13,Tuesday,6,10,2025,8,21,46,0
14,Tuesday,6,10,2025,8,21,46,0
1,Tuesday,6,10,2025,8,22,46,0
2,Tuesday,6,10,2025,8,22,46,0
3,Tuesday,6,10,2025,8,22,46,0
4,Tuesday,6,10,2025,8,22,46,1
5,Tuesday,6,10,2025,8,22,46,1
6,Tuesday,6,10,2025,8,22,46,0
7,Tuesday,6,10,2025,8,22,46,1
8,Tuesday,6,10,2025,8,22,46,0
9,Tuesday,6,10,2025,8,22,46,1
10,Tuesday,6,10,2025,8,22,46,1
11,Tuesday,6,10,2025,8,22,46,1
12,Tuesday,6,10,2025,8,22,46,1
13,Tuesday,6,10,2025,8,22,46,0
14,Tuesday,6,10,2025,8,22,46,0
1,Tuesday,6,10,2025,8,23,46,0
2,Tuesday,6,10,2025,8,23,46,0
3,Tuesday,6,10,2025,8,23,46,0
4,Tuesday,6,10,2025,8,23,46,1
5,Tuesday,6,10,2025,8,23,46,1
6,Tuesday,6,10,2025,8,23,46,0
