SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Wednesday,6,18,2025,17,42,2,0
2,Wednesday,6,18,2025,17,42,2,1
3,Wednesday,6,18,2025,17,42,2,0
4,Wednesday,6,18,2025,17,42,2,0
5,Wednesday,6,18,2025,17,42,2,0
6,Wednesday,6,18,2025,17,42,2,0
7,Wednesday,6,18,2025,17,42,2,0
8,Wednesday,6,18,2025,17,42,2,0
9,Wednesday,6,18,2025,17,42,2,0
10,Wednesday,6,18,2025,17,42,2,1
11,Wednesday,6,18,2025,17,42,2,0
12,Wednesday,6,18,2025,17,42,2,1
13,Wednesday,6,18,2025,17,42,2,0
14,Wednesday,6,18,2025,17,42,2,0
1,Wednesday,6,18,2025,17,43,1,0
2,Wednesday,6,18,2025,17,43,1,1
3,Wednesday,6,18,2025,17,43,1,0
4,Wednesday,6,18,2025,17,43,1,0
5,Wednesday,6,18,2025,17,43,1,0
6,Wednesday,6,18,2025,17,43,1,0
7,Wednesday,6,18,2025,17,43,1,0
8,Wednesday,6,18,2025,17,43,1,0
9,Wednesday,6,18,2025,17,43,1,0
10,Wednesday,6,18,2025,17,43,1,1
11,Wednesday,6,18,2025,17,43,1,0
12,Wednesday,6,18,2025,17,43,1,1
13,Wednesday,6,18,2025,17,43,1,0
14,Wednesday,6,18,2025,17,43,1,0
1,Wednesday,6,18,2025,17,44,1,0
2,Wednesday,6,18,2025,17,44,1,1
3,Wednesday,6,18,2025,17,44,1,0
4,Wednesday,6,18,2025,17,44,1,0
5,Wednesday,6,18,2025,17,44,1,0
6,Wednesday,6,18,2025,17,44,1,0
7,Wednesday,6,18,2025,17,44,1,0
8,Wednesday,6,18,2025,17,44,1,0
9,Wednesday,6,18,2025,17,44,1,0
10,Wednesday,6,18,2025,17,44,1,1
11,Wednesday,6,18,2025,17,44,1,0
12,Wednesday,6,18,2025,17,44,1,1
13,Wednesday,6,18,2025,17,44,1,0
14,Wednesday,6,18,2025,17,44,1,0
1,Wednesday,6,18,2025,17,45,1,0
2,Wednesday,6,18,2025,17,45,1,1
3,Wednesday,6,18,2025,17,45,1,0
4,Wednesday,6,18,2025,17,45,1,0
5,Wednesday,6,18,2025,17,45,1,0
6,Wednesday,6,18,2025,17,45,1,0
7,Wednesday,6,18,2025,17,45,1,0
8,Wednesday,6,18,2025,17,45,1,0
9,Wednesday,6,18,2025,17,45,1,0
10,Wednesday,6,18,2025,17,45,1,1
11,Wednesday,6,18,2025,17,45,1,0
12,Wednesday,6,18,2025,17,45,1,1
13,Wednesday,6,18,2025,17,45,1,0
14,Wednesday,6,18,2025,17,45,1,0
1,Wednesday,6,18,2025,17,46,1,0
2,Wednesday,6,18,2025,17,46,1,1
3,Wednesday,6,18,2025,17,46,1,0
4,Wednesday,6,18,2025,17,46,1,0
5,Wednesday,6,18,2025,17,46,1,0
6,Wednesday,6,18,2025,17,46,1,0
7,Wednesday,6,18,2025,17,46,1,0
8,Wednesday,6,18,2025,17,46,1,0
9,Wednesday,6,18,2025,17,46,1,0
10,Wednesday,6,18,2025,17,46,1,1
11,Wednesday,6,18,2025,17,46,1,0
12,Wednesday,6,18,2025,17,46,1,1
13,Wednesday,6,18,2025,17,46,1,0
14,Wednesday,6,18,2025,17,46,1,0
1,Wednesday,6,18,2025,17,47,1,0
2,Wednesday,6,18,2025,17,47,1,1
3,Wednesday,6,18,2025,17,47,1,0
4,Wednesday,6,18,2025,17,47,1,0
5,Wednesday,6,18,2025,17,47,1,0
6,Wednesday,6,18,2025,17,47,1,0
7,Wednesday,6,18,2025,17,47,1,0
8,Wednesday,6,18,2025,17,47,1,0
9,Wednesday,6,18,2025,17,47,1,0
10,Wednesday,6,18,2025,17,47,1,1
11,Wednesday,6,18,2025,17,47,1,0
12,Wednesday,6,18,2025,17,47,1,1
13,Wednesday,6,18,2025,17,47,1,0
