SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Wednesday,6,18,2025,15,42,56,0
2,Wednesday,6,18,2025,15,42,56,1
3,Wednesday,6,18,2025,15,42,56,0
4,Wednesday,6,18,2025,15,42,56,0
5,Wednesday,6,18,2025,15,42,56,0
6,Wednesday,6,18,2025,15,42,56,1
7,Wednesday,6,18,2025,15,42,56,1
8,Wednesday,6,18,2025,15,42,56,0
9,Wednesday,6,18,2025,15,42,56,1
10,Wednesday,6,18,2025,15,42,56,1
11,Wednesday,6,18,2025,15,42,56,1
12,Wednesday,6,18,2025,15,42,56,1
13,Wednesday,6,18,2025,15,42,56,1
14,Wednesday,6,18,2025,15,42,56,1
1,Wednesday,6,18,2025,15,43,56,0
2,Wednesday,6,18,2025,15,43,56,1
3,Wednesday,6,18,2025,15,43,56,0
4,Wednesday,6,18,2025,15,43,56,0
5,Wednesday,6,18,2025,15,43,56,0
6,Wednesday,6,18,2025,15,43,56,1
7,Wednesday,6,18,2025,15,43,56,1
8,Wednesday,6,18,2025,15,43,56,0
9,Wednesday,6,18,2025,15,43,56,1
10,Wednesday,6,18,2025,15,43,56,1
11,Wednesday,6,18,2025,15,43,56,1
12,Wednesday,6,18,2025,15,43,56,1
13,Wednesday,6,18,2025,15,43,56,1
14,Wednesday,6,18,2025,15,43,56,1
1,Wednesday,6,18,2025,15,44,56,0
2,Wednesday,6,18,2025,15,44,56,1
3,Wednesday,6,18,2025,15,44,56,0
4,Wednesday,6,18,2025,15,44,56,0
5,Wednesday,6,18,2025,15,44,56,0
6,Wednesday,6,18,2025,15,44,56,1
7,Wednesday,6,18,2025,15,44,56,1
8,Wednesday,6,18,2025,15,44,56,0
9,Wednesday,6,18,2025,15,44,56,1
10,Wednesday,6,18,2025,15,44,56,1
11,Wednesday,6,18,2025,15,44,56,1
12,Wednesday,6,18,2025,15,44,56,1
13,Wednesday,6,18,2025,15,44,56,1
14,Wednesday,6,18,2025,15,44,56,1
1,Wednesday,6,18,2025,15,45,56,0
2,Wednesday,6,18,2025,15,45,56,1
3,Wednesday,6,18,2025,15,45,56,0
4,Wednesday,6,18,2025,15,45,56,0
5,Wednesday,6,18,2025,15,45,56,0
6,Wednesday,6,18,2025,15,45,56,1
7,Wednesday,6,18,2025,15,45,56,1
8,Wednesday,6,18,2025,15,45,56,0
9,Wednesday,6,18,2025,15,45,56,1
10,Wednesday,6,18,2025,15,45,56,1
11,Wednesday,6,18,2025,15,45,56,1
12,Wednesday,6,18,2025,15,45,56,1
13,Wednesday,6,18,2025,15,45,56,1
14,Wednesday,6,18,2025,15,45,56,1
1,Wednesday,6,18,2025,15,46,56,0
2,Wednesday,6,18,2025,15,46,56,1
3,Wednesday,6,18,2025,15,46,56,0
4,Wednesday,6,18,2025,15,46,56,0
5,Wednesday,6,18,2025,15,46,56,0
6,Wednesday,6,18,2025,15,46,56,1
7,Wednesday,6,18,2025,15,46,56,1
8,Wednesday,6,18,2025,15,46,56,0
9,Wednesday,6,18,2025,15,46,56,1
10,Wednesday,6,18,2025,15,46,56,1
11,Wednesday,6,18,2025,15,46,56,1
12,Wednesday,6,18,2025,15,46,56,1
13,Wednesday,6,18,2025,15,46,56,1
14,Wednesday,6,18,2025,15,46,56,1
1,Wednesday,6,18,2025,15,47,56,0
2,Wednesday,6,18,2025,15,47,56,1
3,Wednesday,6,18,2025,15,47,56,0
