SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Thursday,6,19,2025,16,0,18,0
2,Thursday,6,19,2025,16,0,18,0
3,Thursday,6,19,2025,16,0,18,0
4,Thursday,6,19,2025,16,0,18,1
5,Thursday,6,19,2025,16,0,18,0
6,Thursday,6,19,2025,16,0,18,1
7,Thursday,6,19,2025,16,0,18,1
8,Thursday,6,19,2025,16,0,18,1
9,Thursday,6,19,2025,16,0,18,1
10,Thursday,6,19,2025,16,0,18,1
11,Thursday,6,19,2025,16,0,18,1
12,Thursday,6,19,2025,16,0,18,1
13,Thursday,6,19,2025,16,0,18,1
14,Thursday,6,19,2025,16,0,18,1
1,Thursday,6,19,2025,16,1,17,0
2,Thursday,6,19,2025,16,1,17,0
3,Thursday,6,19,2025,16,1,17,0
4,Thursday,6,19,2025,16,1,17,1
5,Thursday,6,19,2025,16,1,17,0
6,Thursday,6,19,2025,16,1,17,1
7,Thursday,6,19,2025,16,1,17,1
8,Thursday,6,19,2025,16,1,17,1
9,Thursday,6,19,2025,16,1,17,1
10,Thursday,6,19,2025,16,1,17,1
11,Thursday,6,19,2025,16,1,17,1
12,Thursday,6,19,2025,16,1,17,1
13,Thursday,6,19,2025,16,1,17,1
14,Thursday,6,19,2025,16,1,17,1
1,Thursday,6,19,2025,16,2,17,0
2,Thursday,6,19,2025,16,2,17,0
3,Thursday,6,19,2025,16,2,17,0
4,Thursday,6,19,2025,16,2,17,1
5,Thursday,6,19,2025,16,2,17,0
6,Thursday,6,19,2025,16,2,17,1
7,Thursday,6,19,2025,16,2,17,1
8,Thursday,6,19,2025,16,2,17,1
9,Thursday,6,19,2025,16,2,17,1
10,Thursday,6,19,2025,16,2,17,1
11,Thursday,6,19,2025,16,2,17,1
12,Thursday,6,19,2025,16,2,17,1
13,Thursday,6,19,2025,16,2,17,1
14,Thursday,6,19,2025,16,2,17,1
1,Thursday,6,19,2025,16,3,17,0
2,Thursday,6,19,2025,16,3,17,0
3,Thursday,6,19,2025,16,3,17,0
4,Thursday,6,19,2025,16,3,17,1
5,Thursday,6,19,2025,16,3,17,1
6,Thursday,6,19,2025,16,3,17,1
7,Thursday,6,19,2025,16,3,17,1
8,Thursday,6,19,2025,16,3,17,1
9,Thursday,6,19,2025,16,3,17,1
10,Thursday,6,19,2025,16,3,17,1
11,Thursday,6,19,2025,16,3,17,0
12,Thursday,6,19,2025,16,3,17,1
13,Thursday,6,19,2025,16,3,17,1
14,Thursday,6,19,2025,16,3,17,1
1,Thursday,6,19,2025,16,4,17,0
2,Thursday,6,19,2025,16,4,17,0
3,Thursday,6,19,2025,16,4,17,0
4,Thursday,6,19,2025,16,4,17,1
5,Thursday,6,19,2025,16,4,17,1
6,Thursday,6,19,2025,16,4,17,1
7,Thursday,6,19,2025,16,4,17,1
8,Thursday,6,19,2025,16,4,17,1
9,Thursday,6,19,2025,16,4,17,1
10,Thursday,6,19,2025,16,4,17,1
11,Thursday,6,19,2025,16,4,17,0
12,Thursday,6,19,2025,16,4,17,1
13,Thursday,6,19,2025,16,4,17,1
14,Thursday,6,19,2025,16,4,17,1
1,Thursday,6,19,2025,16,5,17,0
2,Thursday,6,19,2025,16,5,17,0
3,Thursday,6,19,2025,16,5,17,0
4,Thursday,6,19,2025,16,5,17,1
5,Thursday,6,19,2025,16,5,17,0
6,Thursday,6,19,2025,16,5,17,1
7,Thursday,6,19,2025,16,5,17,1
8,Thursday,6,19,2025,16,5,17,0
9,Thursday,6,19,2025,16,5,17,1
10,Thursday,6,19,2025,16,5,17,1
11,Thursday,6,19,2025,16,5,17,0
12,Thursday,6,19,2025,16,5,17,1
13,Thursday,6,19,2025,16,5,17,1
14,Thursday,6,19,2025,16,5,17,1
1,Thursday,6,19,2025,16,6,17,0
2,Thursday,6,19,2025,16,6,17,0
3,Thursday,6,19,2025,16,6,17,0
4,Thursday,6,19,2025,16,6,17,1
5,Thursday,6,19,2025,16,6,17,0
6,Thursday,6,19,2025,16,6,17,1
7,Thursday,6,19,2025,16,6,17,1
8,Thursday,6,19,2025,16,6,17,0
9,Thursday,6,19,2025,16,6,17,1
10,Thursday,6,19,2025,16,6,17,1
11,Thursday,6,19,2025,16,6,17,0
12,Thursday,6,19,2025,16,6,17,1
13,Thursday,6,19,2025,16,6,17,1
14,Thursday,6,19,2025,16,6,17,1
1,Thursday,6,19,2025,16,7,17,0
2,Thursday,6,19,2025,16,7,17,0
3,Thursday,6,19,2025,16,7,17,0
4,Thursday,6,19,2025,16,7,17,1
5,Thursday,6,19,2025,16,7,17,0
6,Thursday,6,19,2025,16,7,17,1
7,Thursday,6,19,2025,16,7,17,1
8,Thursday,6,19,2025,16,7,17,0
9,Thursday,6,19,2025,16,7,17,1
10,Thursday,6,19,2025,16,7,17,1
11,Thursday,6,19,2025,16,7,17,0
12,Thursday,6,19,2025,16,7,17,1
13,Thursday,6,19,2025,16,7,17,1
14,Thursday,6,19,2025,16,7,17,1
1,Thursday,6,19,2025,16,8,17,0
2,Thursday,6,19,2025,16,8,17,0
3,Thursday,6,19,2025,16,8,17,0
4,Thursday,6,19,2025,16,8,17,1
5,Thursday,6,19,2025,16,8,17,0
6,Thursday,6,19,2025,16,8,17,1
7,Thursday,6,19,2025,16,8,17,1
8,Thursday,6,19,2025,16,8,17,0
9,Thursday,6,19,2025,16,8,17,1
