SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Thursday,6,19,2025,7,0,3,0
2,Thursday,6,19,2025,7,0,3,0
3,Thursday,6,19,2025,7,0,3,0
4,Thursday,6,19,2025,7,0,3,0
5,Thursday,6,19,2025,7,0,3,0
6,Thursday,6,19,2025,7,0,3,0
7,Thursday,6,19,2025,7,0,3,0
8,Thursday,6,19,2025,7,0,3,0
9,Thursday,6,19,2025,7,0,3,0
10,Thursday,6,19,2025,7,0,3,0
11,Thursday,6,19,2025,7,0,3,0
12,Thursday,6,19,2025,7,0,3,1
13,Thursday,6,19,2025,7,0,3,0
14,Thursday,6,19,2025,7,0,3,0
1,Thursday,6,19,2025,7,1,2,0
2,Thursday,6,19,2025,7,1,2,0
3,Thursday,6,19,2025,7,1,2,0
4,Thursday,6,19,2025,7,1,2,0
5,Thursday,6,19,2025,7,1,2,0
6,Thursday,6,19,2025,7,1,2,0
7,Thursday,6,19,2025,7,1,2,0
8,Thursday,6,19,2025,7,1,2,0
9,Thursday,6,19,2025,7,1,2,0
10,Thursday,6,19,2025,7,1,2,0
11,Thursday,6,19,2025,7,1,2,0
12,Thursday,6,19,2025,7,1,2,1
13,Thursday,6,19,2025,7,1,2,0
14,Thursday,6,19,2025,7,1,2,0
1,Thursday,6,19,2025,7,2,2,0
2,Thursday,6,19,2025,7,2,2,0
3,Thursday,6,19,2025,7,2,2,0
4,Thursday,6,19,2025,7,2,2,0
5,Thursday,6,19,2025,7,2,2,0
6,Thursday,6,19,2025,7,2,2,0
7,Thursday,6,19,2025,7,2,2,0
8,Thursday,6,19,2025,7,2,2,0
9,Thursday,6,19,2025,7,2,2,0
10,Thursday,6,19,2025,7,2,2,0
11,Thursday,6,19,2025,7,2,2,0
12,Thursday,6,19,2025,7,2,2,1
13,Thursday,6,19,2025,7,2,2,0
14,Thursday,6,19,2025,7,2,2,0
1,Thursday,6,19,2025,7,3,2,0
2,Thursday,6,19,2025,7,3,2,0
3,Thursday,6,19,2025,7,3,2,0
4,Thursday,6,19,2025,7,3,2,0
5,Thursday,6,19,2025,7,3,2,0
6,Thursday,6,19,2025,7,3,2,0
7,Thursday,6,19,2025,7,3,2,0
8,Thursday,6,19,2025,7,3,2,0
9,Thursday,6,19,2025,7,3,2,0
10,Thursday,6,19,2025,7,3,2,0
11,Thursday,6,19,2025,7,3,2,0
12,Thursday,6,19,2025,7,3,2,1
13,Thursday,6,19,2025,7,3,2,0
14,Thursday,6,19,2025,7,3,2,0
1,Thursday,6,19,2025,7,4,2,0
2,Thursday,6,19,2025,7,4,2,0
3,Thursday,6,19,2025,7,4,2,0
4,Thursday,6,19,2025,7,4,2,0
5,Thursday,6,19,2025,7,4,2,0
6,Thursday,6,19,2025,7,4,2,0
7,Thursday,6,19,2025,7,4,2,0
8,Thursday,6,19,2025,7,4,2,0
9,Thursday,6,19,2025,7,4,2,0
10,Thursday,6,19,2025,7,4,2,0
11,Thursday,6,19,2025,7,4,2,0
12,Thursday,6,19,2025,7,4,2,1
13,Thursday,6,19,2025,7,4,2,0
14,Thursday,6,19,2025,7,4,2,0
1,Thursday,6,19,2025,7,5,2,0
2,Thursday,6,19,2025,7,5,2,0
3,Thursday,6,19,2025,7,5,2,0
4,Thursday,6,19,2025,7,5,2,0
5,Thursday,6,19,2025,7,5,2,0
6,Thursday,6,19,2025,7,5,2,0
7,Thursday,6,19,2025,7,5,2,0
8,Thursday,6,19,2025,7,5,2,0
9,Thursday,6,19,2025,7,5,2,0
10,Thursday,6,19,2025,7,5,2,0
11,Thursday,6,19,2025,7,5,2,0
12,Thursday,6,19,2025,7,5,2,1
13,Thursday,6,19,2025,7,5,2,0
14,Thursday,6,19,2025,7,5,2,0
1,Thursday,6,19,2025,7,6,2,0
2,Thursday,6,19,2025,7,6,2,0
