SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Thursday,6,19,2025,10,0,13,0
2,Thursday,6,19,2025,10,0,13,0
3,Thursday,6,19,2025,10,0,13,0
4,Thursday,6,19,2025,10,0,13,1
5,Thursday,6,19,2025,10,0,13,1
6,Thursday,6,19,2025,10,0,13,1
7,Thursday,6,19,2025,10,0,13,1
8,Thursday,6,19,2025,10,0,13,0
9,Thursday,6,19,2025,10,0,13,1
10,Thursday,6,19,2025,10,0,13,1
11,Thursday,6,19,2025,10,0,13,1
12,Thursday,6,19,2025,10,0,13,1
13,Thursday,6,19,2025,10,0,13,1
14,Thursday,6,19,2025,10,0,13,1
1,Thursday,6,19,2025,10,1,12,0
2,Thursday,6,19,2025,10,1,12,0
3,Thursday,6,19,2025,10,1,12,0
4,Thursday,6,19,2025,10,1,12,1
5,Thursday,6,19,2025,10,1,12,1
6,Thursday,6,19,2025,10,1,12,1
7,Thursday,6,19,2025,10,1,12,1
8,Thursday,6,19,2025,10,1,12,0
9,Thursday,6,19,2025,10,1,12,1
10,Thursday,6,19,2025,10,1,12,1
11,Thursday,6,19,2025,10,1,12,1
12,Thursday,6,19,2025,10,1,12,1
13,Thursday,6,19,2025,10,1,12,1
14,Thursday,6,19,2025,10,1,12,1
1,Thursday,6,19,2025,10,2,12,0
2,Thursday,6,19,2025,10,2,12,0
3,Thursday,6,19,2025,10,2,12,0
4,Thursday,6,19,2025,10,2,12,1
5,Thursday,6,19,2025,10,2,12,1
6,Thursday,6,19,2025,10,2,12,1
7,Thursday,6,19,2025,10,2,12,1
8,Thursday,6,19,2025,10,2,12,0
9,Thursday,6,19,2025,10,2,12,1
10,Thursday,6,19,2025,10,2,12,1
11,Thursday,6,19,2025,10,2,12,1
12,Thursday,6,19,2025,10,2,12,1
13,Thursday,6,19,2025,10,2,12,1
14,Thursday,6,19,2025,10,2,12,1
1,Thursday,6,19,2025,10,3,12,0
2,Thursday,6,19,2025,10,3,12,0
3,Thursday,6,19,2025,10,3,12,0
4,Thursday,6,19,2025,10,3,12,1
5,Thursday,6,19,2025,10,3,12,1
6,Thursday,6,19,2025,10,3,12,1
7,Thursday,6,19,2025,10,3,12,1
8,Thursday,6,19,2025,10,3,12,0
9,Thursday,6,19,2025,10,3,12,1
10,Thursday,6,19,2025,10,3,12,1
11,Thursday,6,19,2025,10,3,12,1
12,Thursday,6,19,2025,10,3,12,1
13,Thursday,6,19,2025,10,3,12,1
14,Thursday,6,19,2025,10,3,12,1
1,Thursday,6,19,2025,10,4,12,0
2,Thursday,6,19,2025,10,4,12,0
3,Thursday,6,19,2025,10,4,12,0
4,Thursday,6,19,2025,10,4,12,1
5,Thursday,6,19,2025,10,4,12,1
6,Thursday,6,19,2025,10,4,12,1
7,Thursday,6,19,2025,10,4,12,1
8,Thursday,6,19,2025,10,4,12,0
9,Thursday,6,19,2025,10,4,12,1
10,Thursday,6,19,2025,10,4,12,1
11,Thursday,6,19,2025,10,4,12,1
12,Thursday,6,19,2025,10,4,12,1
13,Thursday,6,19,2025,10,4,12,1
14,Thursday,6,19,2025,10,4,12,1
1,Thursday,6,19,2025,10,5,12,0
2,Thursday,6,19,2025,10,5,12,0
3,Thursday,6,19,2025,10,5,12,0
4,Thursday,6,19,2025,10,5,12,1
5,Thursday,6,19,2025,10,5,12,1
6,Thursday,6,19,2025,10,5,12,1
7,Thursday,6,19,2025,10,5,12,1
8,Thursday,6,19,2025,10,5,12,0
9,Thursday,6,19,2025,10,5,12,1
10,Thursday,6,19,2025,10,5,12,1
11,Thursday,6,19,2025,10,5,12,1
12,Thursday,6,19,2025,10,5,12,1
13,Thursday,6,19,2025,10,5,12,1
14,Thursday,6,19,2025,10,5,12,1
1,Thursday,6,19,2025,10,6,12,0
2,Thursday,6,19,2025,10,6,12,0
3,Thursday,6,19,2025,10,6,12,0
4,Thursday,6,19,2025,10,6,12,1
5,Thursday,6,19,2025,10,6,12,1
6,Thursday,6,19,2025,10,6,12,1
7,Thursday,6,19,2025,10,6,12,1
8,Thursday,6,19,2025,10,6,12,0
9,Thursday,6,19,2025,10,6,12,1
10,Thursday,6,19,2025,10,6,12,1
11,Thursday,6,19,2025,10,6,12,1
12,Thursday,6,19,2025,10,6,12,1
13,Thursday,6,19,2025,10,6,12,1
14,Thursday,6,19,2025,10,6,12,1
1,Thursday,6,19,2025,10,7,12,0
2,Thursday,6,19,2025,10,7,12,0
3,Thursday,6,19,2025,10,7,12,0
4,Thursday,6,19,2025,10,7,12,1
5,Thursday,6,19,2025,10,7,12,1
6,Thursday,6,19,2025,10,7,12,1
7,Thursday,6,19,2025,10,7,12,1
8,Thursday,6,19,2025,10,7,12,0
9,Thursday,6,19,2025,10,7,12,1
10,Thursday,6,19,2025,10,7,12,1
11,Thursday,6,19,2025,10,7,12,1
12,Thursday,6,19,2025,10,7,12,1
13,Thursday,6,19,2025,10,7,12,1
14,Thursday,6,19,2025,10,7,12,1
1,Thursday,6,19,2025,10,8,12,0
2,Thursday,6,19,2025,10,8,12,0
3,Thursday,6,19,2025,10,8,12,0
4,Thursday,6,19,2025,10,8,12,1
5,Thursday,6,19,2025,10,8,12,1
6,Thursday,6,19,2025,10,8,12,1
7,Thursday,6,19,2025,10,8,12,1
8,Thursday,6,19,2025,10,8,12,1
9,Thursday,6,19,2025,10,8,12,1
10,Thursday,6,19,2025,10,8,12,1
11,Thursday,6,19,2025,10,8,12,1
12,Thursday,6,19,2025,10,8,12,1
13,Thursday,6,19,2025,10,8,12,1
14,Thursday,6,19,2025,10,8,12,1
1,Thursday,6,19,2025,10,9,12,0
2,Thursday,6,19,2025,10,9,12,0
3,Thursday,6,19,2025,10,9,12,0
4,Thursday,6,19,2025,10,9,12,1
5,Thursday,6,19,2025,10,9,12,1
6,Thursday,6,19,2025,10,9,12,1
7,Thursday,6,19,2025,10,9,12,1
8,Thursday,6,19,2025,10,9,12,1
9,Thursday,6,19,2025,10,9,12,1
10,Thursday,6,19,2025,10,9,12,1
11,Thursday,6,19,2025,10,9,12,1
12,Thursday,6,19,2025,10,9,12,1
13,Thursday,6,19,2025,10,9,12,1
14,Thursday,6,19,2025,10,9,12,1
1,Thursday,6,19,2025,10,10,12,0
2,Thursday,6,19,2025,10,10,12,0
3,Thursday,6,19,2025,10,10,12,0
4,Thursday,6,19,2025,10,10,12,1
5,Thursday,6,19,2025,10,10,12,1
6,Thursday,6,19,2025,10,10,12,1
7,Thursday,6,19,2025,10,10,12,1
8,Thursday,6,19,2025,10,10,12,1
9,Thursday,6,19,2025,10,10,12,1
10,Thursday,6,19,2025,10,10,12,1
11,Thursday,6,19,2025,10,10,12,1
12,Thursday,6,19,2025,10,10,12,1
13,Thursday,6,19,2025,10,10,12,1
14,Thursday,6,19,2025,10,10,12,1
1,Thursday,6,19,2025,10,11,12,0
2,Thursday,6,19,2025,10,11,12,0
3,Thursday,6,19,2025,10,11,12,0
4,Thursday,6,19,2025,10,11,12,1
5,Thursday,6,19,2025,10,11,12,1
6,Thursday,6,19,2025,10,11,12,1
7,Thursday,6,19,2025,10,11,12,1
8,Thursday,6,19,2025,10,11,12,1
9,Thursday,6,19,2025,10,11,12,1
10,Thursday,6,19,2025,10,11,12,1
11,Thursday,6,19,2025,10,11,12,1
12,Thursday,6,19,2025,10,11,12,1
13,Thursday,6,19,2025,10,11,12,1
14,Thursday,6,19,2025,10,11,12,1
1,Thursday,6,19,2025,10,12,12,0
2,Thursday,6,19,2025,10,12,12,0
3,Thursday,6,19,2025,10,12,12,0
4,Thursday,6,19,2025,10,12,12,1
5,Thursday,6,19,2025,10,12,12,1
6,Thursday,6,19,2025,10,12,12,1
7,Thursday,6,19,2025,10,12,12,1
8,Thursday,6,19,2025,10,12,12,1
9,Thursday,6,19,2025,10,12,12,1
10,Thursday,6,19,2025,10,12,12,1
11,Thursday,6,19,2025,10,12,12,1
12,Thursday,6,19,2025,10,12,12,1
13,Thursday,6,19,2025,10,12,12,1
14,Thursday,6,19,2025,10,12,12,1
1,Thursday,6,19,2025,10,13,12,0
2,Thursday,6,19,2025,10,13,12,0
3,Thursday,6,19,2025,10,13,12,0
4,Thursday,6,19,2025,10,13,12,1
5,Thursday,6,19,2025,10,13,12,1
6,Thursday,6,19,2025,10,13,12,1
7,Thursday,6,19,2025,10,13,12,1
8,Thursday,6,19,2025,10,13,12,1
9,Thursday,6,19,2025,10,13,12,1
10,Thursday,6,19,2025,10,13,12,1
11,Thursday,6,19,2025,10,13,12,1
12,Thursday,6,19,2025,10,13,12,1
13,Thursday,6,19,2025,10,13,12,1
14,Thursday,6,19,2025,10,13,12,1
1,Thursday,6,19,2025,10,14,12,0
2,Thursday,6,19,2025,10,14,12,0
3,Thursday,6,19,2025,10,14,12,0
4,Thursday,6,19,2025,10,14,12,1
5,Thursday,6,19,2025,10,14,12,1
6,Thursday,6,19,2025,10,14,12,1
7,Thursday,6,19,2025,10,14,12,1
8,Thursday,6,19,2025,10,14,12,1
9,Thursday,6,19,2025,10,14,12,1
10,Thursday,6,19,2025,10,14,12,1
