SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Saturday,7,5,2025,11,0,18,0
2,Saturday,7,5,2025,11,0,18,0
3,Saturday,7,5,2025,11,0,18,0
4,Saturday,7,5,2025,11,0,18,0
5,Saturday,7,5,2025,11,0,18,0
6,Saturday,7,5,2025,11,0,18,0
7,Saturday,7,5,2025,11,0,18,0
8,Saturday,7,5,2025,11,0,18,0
9,Saturday,7,5,2025,11,0,18,0
10,Saturday,7,5,2025,11,0,18,0
11,Saturday,7,5,2025,11,0,18,0
12,Saturday,7,5,2025,11,0,18,1
13,Saturday,7,5,2025,11,0,18,0
14,Saturday,7,5,2025,11,0,18,0
1,Saturday,7,5,2025,11,1,17,0
2,Saturday,7,5,2025,11,1,17,0
3,Saturday,7,5,2025,11,1,17,0
4,Saturday,7,5,2025,11,1,17,0
5,Saturday,7,5,2025,11,1,17,0
6,Saturday,7,5,2025,11,1,17,0
7,Saturday,7,5,2025,11,1,17,0
8,Saturday,7,5,2025,11,1,17,0
9,Saturday,7,5,2025,11,1,17,0
10,Saturday,7,5,2025,11,1,17,0
11,Saturday,7,5,2025,11,1,17,0
12,Saturday,7,5,2025,11,1,17,1
13,Saturday,7,5,2025,11,1,17,0
14,Saturday,7,5,2025,11,1,17,0
1,Saturday,7,5,2025,11,2,17,0
2,Saturday,7,5,2025,11,2,17,0
3,Saturday,7,5,2025,11,2,17,0
4,Saturday,7,5,2025,11,2,17,0
5,Saturday,7,5,2025,11,2,17,0
6,Saturday,7,5,2025,11,2,17,0
7,Saturday,7,5,2025,11,2,17,0
8,Saturday,7,5,2025,11,2,17,0
9,Saturday,7,5,2025,11,2,17,0
10,Saturday,7,5,2025,11,2,17,0
11,Saturday,7,5,2025,11,2,17,0
12,Saturday,7,5,2025,11,2,17,1
13,Saturday,7,5,2025,11,2,17,0
14,Saturday,7,5,2025,11,2,17,0
1,Saturday,7,5,2025,11,3,17,0
2,Saturday,7,5,2025,11,3,17,0
3,Saturday,7,5,2025,11,3,17,0
4,Saturday,7,5,2025,11,3,17,0
5,Saturday,7,5,2025,11,3,17,0
6,Saturday,7,5,2025,11,3,17,0
7,Saturday,7,5,2025,11,3,17,0
8,Saturday,7,5,2025,11,3,17,0
9,Saturday,7,5,2025,11,3,17,0
10,Saturday,7,5,2025,11,3,17,0
11,Saturday,7,5,2025,11,3,17,0
12,Saturday,7,5,2025,11,3,17,1
13,Saturday,7,5,2025,11,3,17,0
14,Saturday,7,5,2025,11,3,17,0
1,Saturday,7,5,2025,11,4,17,0
2,Saturday,7,5,2025,11,4,17,0
3,Saturday,7,5,2025,11,4,17,0
4,Saturday,7,5,2025,11,4,17,0
5,Saturday,7,5,2025,11,4,17,0
6,Saturday,7,5,2025,11,4,17,0
7,Saturday,7,5,2025,11,4,17,0
8,Saturday,7,5,2025,11,4,17,0
9,Saturday,7,5,2025,11,4,17,0
10,Saturday,7,5,2025,11,4,17,0
11,Saturday,7,5,2025,11,4,17,0
12,Saturday,7,5,2025,11,4,17,1
13,Saturday,7,5,2025,11,4,17,0
14,Saturday,7,5,2025,11,4,17,0
1,Saturday,7,5,2025,11,5,17,0
2,Saturday,7,5,2025,11,5,17,0
3,Saturday,7,5,2025,11,5,17,0
4,Saturday,7,5,2025,11,5,17,0
5,Saturday,7,5,2025,11,5,17,0
6,Saturday,7,5,2025,11,5,17,0
