SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Friday,6,20,2025,18,1,9,0
2,Friday,6,20,2025,18,1,9,0
3,Friday,6,20,2025,18,1,9,0
4,Friday,6,20,2025,18,1,9,0
5,Friday,6,20,2025,18,1,9,0
6,Friday,6,20,2025,18,1,9,0
7,Friday,6,20,2025,18,1,9,0
8,Friday,6,20,2025,18,1,9,0
9,Friday,6,20,2025,18,1,9,0
10,Friday,6,20,2025,18,1,9,0
11,Friday,6,20,2025,18,1,9,0
12,Friday,6,20,2025,18,1,9,1
13,Friday,6,20,2025,18,1,9,0
14,Friday,6,20,2025,18,1,9,1
1,Friday,6,20,2025,18,2,9,0
2,Friday,6,20,2025,18,2,9,0
3,Friday,6,20,2025,18,2,9,0
4,Friday,6,20,2025,18,2,9,0
5,Friday,6,20,2025,18,2,9,0
6,Friday,6,20,2025,18,2,9,0
7,Friday,6,20,2025,18,2,9,0
8,Friday,6,20,2025,18,2,9,0
9,Friday,6,20,2025,18,2,9,0
10,Friday,6,20,2025,18,2,9,0
11,Friday,6,20,2025,18,2,9,0
12,Friday,6,20,2025,18,2,9,1
13,Friday,6,20,2025,18,2,9,0
14,Friday,6,20,2025,18,2,9,1
1,Friday,6,20,2025,18,3,9,0
2,Friday,6,20,2025,18,3,9,0
3,Friday,6,20,2025,18,3,9,0
4,Friday,6,20,2025,18,3,9,0
5,Friday,6,20,2025,18,3,9,0
6,Friday,6,20,2025,18,3,9,0
7,Friday,6,20,2025,18,3,9,0
8,Friday,6,20,2025,18,3,9,0
9,Friday,6,20,2025,18,3,9,0
10,Friday,6,20,2025,18,3,9,0
11,Friday,6,20,2025,18,3,9,0
12,Friday,6,20,2025,18,3,9,1
13,Friday,6,20,2025,18,3,9,0
14,Friday,6,20,2025,18,3,9,1
1,Friday,6,20,2025,18,4,9,0
2,Friday,6,20,2025,18,4,9,0
3,Friday,6,20,2025,18,4,9,0
4,Friday,6,20,2025,18,4,9,0
5,Friday,6,20,2025,18,4,9,0
6,Friday,6,20,2025,18,4,9,0
7,Friday,6,20,2025,18,4,9,0
8,Friday,6,20,2025,18,4,9,0
9,Friday,6,20,2025,18,4,9,0
10,Friday,6,20,2025,18,4,9,0
11,Friday,6,20,2025,18,4,9,0
12,Friday,6,20,2025,18,4,9,1
13,Friday,6,20,2025,18,4,9,0
14,Friday,6,20,2025,18,4,9,1
1,Friday,6,20,2025,18,5,9,0
2,Friday,6,20,2025,18,5,9,0
3,Friday,6,20,2025,18,5,9,0
4,Friday,6,20,2025,18,5,9,0
5,Friday,6,20,2025,18,5,9,0
6,Friday,6,20,2025,18,5,9,0
7,Friday,6,20,2025,18,5,9,0
8,Friday,6,20,2025,18,5,9,0
9,Friday,6,20,2025,18,5,9,0
10,Friday,6,20,2025,18,5,9,0
11,Friday,6,20,2025,18,5,9,0
12,Friday,6,20,2025,18,5,9,1
13,Friday,6,20,2025,18,5,9,0
14,Friday,6,20,2025,18,5,9,1
1,Friday,6,20,2025,18,6,9,0
2,Friday,6,20,2025,18,6,9,0
3,Friday,6,20,2025,18,6,9,0
4,Friday,6,20,2025,18,6,9,0
5,Friday,6,20,2025,18,6,9,0
6,Friday,6,20,2025,18,6,9,0
7,Friday,6,20,2025,18,6,9,0
8,Friday,6,20,2025,18,6,9,0
9,Friday,6,20,2025,18,6,9,0
10,Friday,6,20,2025,18,6,9,0
