SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Friday,6,27,2025,15,1,16,0
2,Friday,6,27,2025,15,1,16,0
3,Friday,6,27,2025,15,1,16,0
4,Friday,6,27,2025,15,1,16,0
5,Friday,6,27,2025,15,1,16,0
6,Friday,6,27,2025,15,1,16,0
7,Friday,6,27,2025,15,1,16,1
8,Friday,6,27,2025,15,1,16,0
9,Friday,6,27,2025,15,1,16,1
10,Friday,6,27,2025,15,1,16,1
11,Friday,6,27,2025,15,1,16,1
12,Friday,6,27,2025,15,1,16,1
13,Friday,6,27,2025,15,1,16,1
14,Friday,6,27,2025,15,1,16,1
1,Friday,6,27,2025,15,2,16,0
2,Friday,6,27,2025,15,2,16,0
3,Friday,6,27,2025,15,2,16,0
4,Friday,6,27,2025,15,2,16,0
5,Friday,6,27,2025,15,2,16,0
6,Friday,6,27,2025,15,2,16,0
7,Friday,6,27,2025,15,2,16,1
8,Friday,6,27,2025,15,2,16,0
9,Friday,6,27,2025,15,2,16,1
10,Friday,6,27,2025,15,2,16,1
11,Friday,6,27,2025,15,2,16,1
12,Friday,6,27,2025,15,2,16,1
13,Friday,6,27,2025,15,2,16,1
14,Friday,6,27,2025,15,2,16,1
1,Friday,6,27,2025,15,3,16,0
2,Friday,6,27,2025,15,3,16,0
3,Friday,6,27,2025,15,3,16,0
4,Friday,6,27,2025,15,3,16,0
5,Friday,6,27,2025,15,3,16,0
6,Friday,6,27,2025,15,3,16,0
7,Friday,6,27,2025,15,3,16,1
8,Friday,6,27,2025,15,3,16,0
9,Friday,6,27,2025,15,3,16,1
10,Friday,6,27,2025,15,3,16,1
11,Friday,6,27,2025,15,3,16,1
12,Friday,6,27,2025,15,3,16,1
13,Friday,6,27,2025,15,3,16,1
14,Friday,6,27,2025,15,3,16,1
1,Friday,6,27,2025,15,4,16,0
2,Friday,6,27,2025,15,4,16,0
3,Friday,6,27,2025,15,4,16,0
4,Friday,6,27,2025,15,4,16,0
5,Friday,6,27,2025,15,4,16,0
6,Friday,6,27,2025,15,4,16,0
7,Friday,6,27,2025,15,4,16,1
8,Friday,6,27,2025,15,4,16,0
9,Friday,6,27,2025,15,4,16,1
10,Friday,6,27,2025,15,4,16,1
11,Friday,6,27,2025,15,4,16,1
12,Friday,6,27,2025,15,4,16,1
13,Friday,6,27,2025,15,4,16,1
14,Friday,6,27,2025,15,4,16,1
1,Friday,6,27,2025,15,5,16,0
2,Friday,6,27,2025,15,5,16,0
3,Friday,6,27,2025,15,5,16,0
4,Friday,6,27,2025,15,5,16,0
5,Friday,6,27,2025,15,5,16,0
6,Friday,6,27,2025,15,5,16,0
7,Friday,6,27,2025,15,5,16,1
8,Friday,6,27,2025,15,5,16,0
9,Friday,6,27,2025,15,5,16,1
10,Friday,6,27,2025,15,5,16,1
11,Friday,6,27,2025,15,5,16,1
12,Friday,6,27,2025,15,5,16,1
13,Friday,6,27,2025,15,5,16,1
14,Friday,6,27,2025,15,5,16,1
1,Friday,6,27,2025,15,6,16,0
2,Friday,6,27,2025,15,6,16,0
3,Friday,6,27,2025,15,6,16,0
4,Friday,6,27,2025,15,6,16,0
5,Friday,6,27,2025,15,6,16,0
6,Friday,6,27,2025,15,6,16,0
7,Friday,6,27,2025,15,6,16,1
8,Friday,6,27,2025,15,6,16,0
9,Friday,6,27,2025,15,6,16,1
10,Friday,6,27,2025,15,6,16,1
11,Friday,6,27,2025,15,6,16,1
12,Friday,6,27,2025,15,6,16,1
13,Friday,6,27,2025,15,6,16,1
14,Friday,6,27,2025,15,6,16,1
1,Friday,6,27,2025,15,7,16,0
2,Friday,6,27,2025,15,7,16,0
3,Friday,6,27,2025,15,7,16,0
4,Friday,6,27,2025,15,7,16,0
5,Friday,6,27,2025,15,7,16,0
6,Friday,6,27,2025,15,7,16,0
7,Friday,6,27,2025,15,7,16,1
8,Friday,6,27,2025,15,7,16,0
9,Friday,6,27,2025,15,7,16,1
10,Friday,6,27,2025,15,7,16,1
11,Friday,6,27,2025,15,7,16,1
12,Friday,6,27,2025,15,7,16,1
13,Friday,6,27,2025,15,7,16,1
14,Friday,6,27,2025,15,7,16,1
1,Friday,6,27,2025,15,8,16,0
2,Friday,6,27,2025,15,8,16,0
3,Friday,6,27,2025,15,8,16,0
4,Friday,6,27,2025,15,8,16,0
5,Friday,6,27,2025,15,8,16,0
6,Friday,6,27,2025,15,8,16,0
7,Friday,6,27,2025,15,8,16,1
8,Friday,6,27,2025,15,8,16,0
9,Friday,6,27,2025,15,8,16,1
10,Friday,6,27,2025,15,8,16,1
11,Friday,6,27,2025,15,8,16,1
12,Friday,6,27,2025,15,8,16,1
13,Friday,6,27,2025,15,8,16,1
14,Friday,6,27,2025,15,8,16,1
1,Friday,6,27,2025,15,9,16,0
2,Friday,6,27,2025,15,9,16,0
3,Friday,6,27,2025,15,9,16,0
4,Friday,6,27,2025,15,9,16,0
5,Friday,6,27,2025,15,9,16,0
6,Friday,6,27,2025,15,9,16,0
7,Friday,6,27,2025,15,9,16,1
8,Friday,6,27,2025,15,9,16,0
9,Friday,6,27,2025,15,9,16,1
10,Friday,6,27,2025,15,9,16,1
11,Friday,6,27,2025,15,9,16,1
12,Friday,6,27,2025,15,9,16,1
13,Friday,6,27,2025,15,9,16,1
14,Friday,6,27,2025,15,9,16,1
1,Friday,6,27,2025,15,10,16,0
2,Friday,6,27,2025,15,10,16,0
3,Friday,6,27,2025,15,10,16,0
4,Friday,6,27,2025,15,10,16,0
5,Friday,6,27,2025,15,10,16,0
6,Friday,6,27,2025,15,10,16,0
7,Friday,6,27,2025,15,10,16,1
8,Friday,6,27,2025,15,10,16,0
9,Friday,6,27,2025,15,10,16,1
10,Friday,6,27,2025,15,10,16,1
11,Friday,6,27,2025,15,10,16,1
12,Friday,6,27,2025,15,10,16,1
13,Friday,6,27,2025,15,10,16,1
14,Friday,6,27,2025,15,10,16,1
1,Friday,6,27,2025,15,11,16,0
2,Friday,6,27,2025,15,11,16,0
3,Friday,6,27,2025,15,11,16,0
4,Friday,6,27,2025,15,11,16,0
5,Friday,6,27,2025,15,11,16,0
6,Friday,6,27,2025,15,11,16,0
7,Friday,6,27,2025,15,11,16,1
