SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Friday,6,27,2025,18,0,11,0
2,Friday,6,27,2025,18,0,11,0
3,Friday,6,27,2025,18,0,11,0
4,Friday,6,27,2025,18,0,11,0
5,Friday,6,27,2025,18,0,11,0
6,Friday,6,27,2025,18,0,11,0
7,Friday,6,27,2025,18,0,11,0
8,Friday,6,27,2025,18,0,11,0
9,Friday,6,27,2025,18,0,11,1
10,Friday,6,27,2025,18,0,11,0
11,Friday,6,27,2025,18,0,11,0
12,Friday,6,27,2025,18,0,11,1
13,Friday,6,27,2025,18,0,11,0
14,Friday,6,27,2025,18,0,11,0
1,Friday,6,27,2025,18,1,10,0
2,Friday,6,27,2025,18,1,10,0
3,Friday,6,27,2025,18,1,10,0
4,Friday,6,27,2025,18,1,10,0
5,Friday,6,27,2025,18,1,10,0
6,Friday,6,27,2025,18,1,10,0
7,Friday,6,27,2025,18,1,10,0
8,Friday,6,27,2025,18,1,10,0
9,Friday,6,27,2025,18,1,10,1
10,Friday,6,27,2025,18,1,10,0
11,Friday,6,27,2025,18,1,10,0
12,Friday,6,27,2025,18,1,10,1
13,Friday,6,27,2025,18,1,10,0
14,Friday,6,27,2025,18,1,10,0
1,Friday,6,27,2025,18,2,10,0
2,Friday,6,27,2025,18,2,10,0
3,Friday,6,27,2025,18,2,10,0
4,Friday,6,27,2025,18,2,10,0
5,Friday,6,27,2025,18,2,10,0
6,Friday,6,27,2025,18,2,10,0
7,Friday,6,27,2025,18,2,10,0
8,Friday,6,27,2025,18,2,10,0
9,Friday,6,27,2025,18,2,10,1
10,Friday,6,27,2025,18,2,10,0
11,Friday,6,27,2025,18,2,10,0
12,Friday,6,27,2025,18,2,10,1
13,Friday,6,27,2025,18,2,10,0
14,Friday,6,27,2025,18,2,10,0
1,Friday,6,27,2025,18,3,10,0
2,Friday,6,27,2025,18,3,10,0
3,Friday,6,27,2025,18,3,10,0
4,Friday,6,27,2025,18,3,10,0
5,Friday,6,27,2025,18,3,10,0
6,Friday,6,27,2025,18,3,10,0
7,Friday,6,27,2025,18,3,10,0
8,Friday,6,27,2025,18,3,10,0
9,Friday,6,27,2025,18,3,10,1
10,Friday,6,27,2025,18,3,10,0
11,Friday,6,27,2025,18,3,10,0
12,Friday,6,27,2025,18,3,10,1
13,Friday,6,27,2025,18,3,10,0
14,Friday,6,27,2025,18,3,10,0
1,Friday,6,27,2025,18,4,10,0
2,Friday,6,27,2025,18,4,10,0
3,Friday,6,27,2025,18,4,10,0
4,Friday,6,27,2025,18,4,10,0
5,Friday,6,27,2025,18,4,10,0
6,Friday,6,27,2025,18,4,10,0
7,Friday,6,27,2025,18,4,10,0
8,Friday,6,27,2025,18,4,10,0
9,Friday,6,27,2025,18,4,10,1
10,Friday,6,27,2025,18,4,10,0
11,Friday,6,27,2025,18,4,10,0
12,Friday,6,27,2025,18,4,10,1
13,Friday,6,27,2025,18,4,10,0
14,Friday,6,27,2025,18,4,10,0
1,Friday,6,27,2025,18,5,10,0
2,Friday,6,27,2025,18,5,10,0
3,Friday,6,27,2025,18,5,10,0
4,Friday,6,27,2025,18,5,10,0
5,Friday,6,27,2025,18,5,10,0
6,Friday,6,27,2025,18,5,10,0
7,Friday,6,27,2025,18,5,10,0
8,Friday,6,27,2025,18,5,10,0
9,Friday,6,27,2025,18,5,10,1
10,Friday,6,27,2025,18,5,10,0
11,Friday,6,27,2025,18,5,10,0
12,Friday,6,27,2025,18,5,10,1
13,Friday,6,27,2025,18,5,10,0
14,Friday,6,27,2025,18,5,10,0
1,Friday,6,27,2025,18,6,10,0
2,Friday,6,27,2025,18,6,10,0
3,Friday,6,27,2025,18,6,10,0
4,Friday,6,27,2025,18,6,10,0
5,Friday,6,27,2025,18,6,10,0
6,Friday,6,27,2025,18,6,10,0
7,Friday,6,27,2025,18,6,10,0
8,Friday,6,27,2025,18,6,10,0
9,Friday,6,27,2025,18,6,10,1
10,Friday,6,27,2025,18,6,10,0
11,Friday,6,27,2025,18,6,10,0
12,Friday,6,27,2025,18,6,10,1
13,Friday,6,27,2025,18,6,10,0
14,Friday,6,27,2025,18,6,10,0
1,Friday,6,27,2025,18,7,10,0
2,Friday,6,27,2025,18,7,10,0
3,Friday,6,27,2025,18,7,10,0
4,Friday,6,27,2025,18,7,10,0
5,Friday,6,27,2025,18,7,10,0
6,Friday,6,27,2025,18,7,10,0
7,Friday,6,27,2025,18,7,10,0
8,Friday,6,27,2025,18,7,10,0
9,Friday,6,27,2025,18,7,10,1
10,Friday,6,27,2025,18,7,10,0
11,Friday,6,27,2025,18,7,10,0
12,Friday,6,27,2025,18,7,10,1
13,Friday,6,27,2025,18,7,10,0
14,Friday,6,27,2025,18,7,10,0
1,Friday,6,27,2025,18,8,10,0
2,Friday,6,27,2025,18,8,10,0
3,Friday,6,27,2025,18,8,10,0
4,Friday,6,27,2025,18,8,10,0
5,Friday,6,27,2025,18,8,10,0
6,Friday,6,27,2025,18,8,10,0
7,Friday,6,27,2025,18,8,10,0
8,Friday,6,27,2025,18,8,10,0
9,Friday,6,27,2025,18,8,10,1
10,Friday,6,27,2025,18,8,10,0
11,Friday,6,27,2025,18,8,10,0
12,Friday,6,27,2025,18,8,10,1
13,Friday,6,27,2025,18,8,10,0
14,Friday,6,27,2025,18,8,10,0
1,Friday,6,27,2025,18,9,10,0
2,Friday,6,27,2025,18,9,10,0
3,Friday,6,27,2025,18,9,10,0
4,Friday,6,27,2025,18,9,10,0
5,Friday,6,27,2025,18,9,10,0
6,Friday,6,27,2025,18,9,10,0
7,Friday,6,27,2025,18,9,10,0
8,Friday,6,27,2025,18,9,10,0
9,Friday,6,27,2025,18,9,10,1
10,Friday,6,27,2025,18,9,10,0
11,Friday,6,27,2025,18,9,10,0
12,Friday,6,27,2025,18,9,10,1
13,Friday,6,27,2025,18,9,10,0
14,Friday,6,27,2025,18,9,10,0
1,Friday,6,27,2025,18,10,10,0
2,Friday,6,27,2025,18,10,10,0
3,Friday,6,27,2025,18,10,10,0
4,Friday,6,27,2025,18,10,10,0
5,Friday,6,27,2025,18,10,10,0
6,Friday,6,27,2025,18,10,10,0
7,Friday,6,27,2025,18,10,10,0
8,Friday,6,27,2025,18,10,10,0
9,Friday,6,27,2025,18,10,10,1
10,Friday,6,27,2025,18,10,10,0
11,Friday,6,27,2025,18,10,10,0
12,Friday,6,27,2025,18,10,10,1
13,Friday,6,27,2025,18,10,10,0
14,Friday,6,27,2025,18,10,10,0
1,Friday,6,27,2025,18,11,10,0
2,Friday,6,27,2025,18,11,10,0
3,Friday,6,27,2025,18,11,10,0
4,Friday,6,27,2025,18,11,10,0
5,Friday,6,27,2025,18,11,10,0
6,Friday,6,27,2025,18,11,10,0
7,Friday,6,27,2025,18,11,10,0
8,Friday,6,27,2025,18,11,10,0
9,Friday,6,27,2025,18,11,10,1
10,Friday,6,27,2025,18,11,10,0
11,Friday,6,27,2025,18,11,10,0
12,Friday,6,27,2025,18,11,10,1
13,Friday,6,27,2025,18,11,10,0
14,Friday,6,27,2025,18,11,10,0
1,Friday,6,27,2025,18,12,10,0
2,Friday,6,27,2025,18,12,10,0
3,Friday,6,27,2025,18,12,10,0
4,Friday,6,27,2025,18,12,10,0
5,Friday,6,27,2025,18,12,10,0
6,Friday,6,27,2025,18,12,10,0
7,Friday,6,27,2025,18,12,10,0
8,Friday,6,27,2025,18,12,10,0
9,Friday,6,27,2025,18,12,10,1
10,Friday,6,27,2025,18,12,10,0
11,Friday,6,27,2025,18,12,10,0
12,Friday,6,27,2025,18,12,10,1
13,Friday,6,27,2025,18,12,10,0
14,Friday,6,27,2025,18,12,10,0
1,Friday,6,27,2025,18,13,10,0
2,Friday,6,27,2025,18,13,10,0
3,Friday,6,27,2025,18,13,10,0
4,Friday,6,27,2025,18,13,10,0
5,Friday,6,27,2025,18,13,10,0
6,Friday,6,27,2025,18,13,10,0
7,Friday,6,27,2025,18,13,10,0
8,Friday,6,27,2025,18,13,10,0
9,Friday,6,27,2025,18,13,10,1
10,Friday,6,27,2025,18,13,10,0
11,Friday,6,27,2025,18,13,10,0
12,Friday,6,27,2025,18,13,10,1
13,Friday,6,27,2025,18,13,10,0
14,Friday,6,27,2025,18,13,10,0
1,Friday,6,27,2025,18,14,10,0
2,Friday,6,27,2025,18,14,10,0
3,Friday,6,27,2025,18,14,10,0
4,Friday,6,27,2025,18,14,10,0
5,Friday,6,27,2025,18,14,10,0
6,Friday,6,27,2025,18,14,10,0
7,Friday,6,27,2025,18,14,10,0
8,Friday,6,27,2025,18,14,10,0
9,Friday,6,27,2025,18,14,10,1
10,Friday,6,27,2025,18,14,10,0
11,Friday,6,27,2025,18,14,10,0
12,Friday,6,27,2025,18,14,10,1
13,Friday,6,27,2025,18,14,10,0
14,Friday,6,27,2025,18,14,10,0
1,Friday,6,27,2025,18,15,10,0
2,Friday,6,27,2025,18,15,10,0
3,Friday,6,27,2025,18,15,10,0
4,Friday,6,27,2025,18,15,10,0
5,Friday,6,27,2025,18,15,10,0
6,Friday,6,27,2025,18,15,10,0
7,Friday,6,27,2025,18,15,10,0
8,Friday,6,27,2025,18,15,10,0
9,Friday,6,27,2025,18,15,10,1
10,Friday,6,27,2025,18,15,10,0
11,Friday,6,27,2025,18,15,10,0
12,Friday,6,27,2025,18,15,10,1
13,Friday,6,27,2025,18,15,10,0
14,Friday,6,27,2025,18,15,10,0
1,Friday,6,27,2025,18,16,10,0
2,Friday,6,27,2025,18,16,10,0
3,Friday,6,27,2025,18,16,10,0
4,Friday,6,27,2025,18,16,10,0
5,Friday,6,27,2025,18,16,10,0
6,Friday,6,27,2025,18,16,10,0
7,Friday,6,27,2025,18,16,10,0
8,Friday,6,27,2025,18,16,10,0
9,Friday,6,27,2025,18,16,10,1
10,Friday,6,27,2025,18,16,10,0
11,Friday,6,27,2025,18,16,10,0
12,Friday,6,27,2025,18,16,10,1
13,Friday,6,27,2025,18,16,10,0
14,Friday,6,27,2025,18,16,10,0
1,Friday,6,27,2025,18,17,10,0
2,Friday,6,27,2025,18,17,10,0
3,Friday,6,27,2025,18,17,10,0
4,Friday,6,27,2025,18,17,10,0
5,Friday,6,27,2025,18,17,10,0
6,Friday,6,27,2025,18,17,10,0
7,Friday,6,27,2025,18,17,10,0
8,Friday,6,27,2025,18,17,10,0
9,Friday,6,27,2025,18,17,10,1
10,Friday,6,27,2025,18,17,10,0
11,Friday,6,27,2025,18,17,10,0
12,Friday,6,27,2025,18,17,10,1
13,Friday,6,27,2025,18,17,10,0
14,Friday,6,27,2025,18,17,10,0
1,Friday,6,27,2025,18,18,10,0
2,Friday,6,27,2025,18,18,10,0
3,Friday,6,27,2025,18,18,10,0
4,Friday,6,27,2025,18,18,10,0
5,Friday,6,27,2025,18,18,10,0
6,Friday,6,27,2025,18,18,10,0
7,Friday,6,27,2025,18,18,10,0
8,Friday,6,27,2025,18,18,10,0
9,Friday,6,27,2025,18,18,10,1
10,Friday,6,27,2025,18,18,10,0
11,Friday,6,27,2025,18,18,10,0
12,Friday,6,27,2025,18,18,10,1
13,Friday,6,27,2025,18,18,10,0
