SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Saturday,6,28,2025,16,0,19,0
2,Saturday,6,28,2025,16,0,19,0
3,Saturday,6,28,2025,16,0,19,0
4,Saturday,6,28,2025,16,0,19,0
5,Saturday,6,28,2025,16,0,19,0
6,Saturday,6,28,2025,16,0,19,0
7,Saturday,6,28,2025,16,0,19,0
8,Saturday,6,28,2025,16,0,19,0
9,Saturday,6,28,2025,16,0,19,0
10,Saturday,6,28,2025,16,0,19,0
11,Saturday,6,28,2025,16,0,19,0
12,Saturday,6,28,2025,16,0,19,1
13,Saturday,6,28,2025,16,0,19,0
14,Saturday,6,28,2025,16,0,19,0
1,Saturday,6,28,2025,16,1,18,0
2,Saturday,6,28,2025,16,1,18,0
3,Saturday,6,28,2025,16,1,18,0
4,Saturday,6,28,2025,16,1,18,0
5,Saturday,6,28,2025,16,1,18,0
6,Saturday,6,28,2025,16,1,18,0
7,Saturday,6,28,2025,16,1,18,0
8,Saturday,6,28,2025,16,1,18,0
9,Saturday,6,28,2025,16,1,18,0
10,Saturday,6,28,2025,16,1,18,0
11,Saturday,6,28,2025,16,1,18,0
12,Saturday,6,28,2025,16,1,18,1
13,Saturday,6,28,2025,16,1,18,0
14,Saturday,6,28,2025,16,1,18,0
1,Saturday,6,28,2025,16,2,18,0
2,Saturday,6,28,2025,16,2,18,0
3,Saturday,6,28,2025,16,2,18,0
4,Saturday,6,28,2025,16,2,18,0
5,Saturday,6,28,2025,16,2,18,0
6,Saturday,6,28,2025,16,2,18,0
7,Saturday,6,28,2025,16,2,18,0
8,Saturday,6,28,2025,16,2,18,0
9,Saturday,6,28,2025,16,2,18,0
10,Saturday,6,28,2025,16,2,18,0
11,Saturday,6,28,2025,16,2,18,0
12,Saturday,6,28,2025,16,2,18,1
13,Saturday,6,28,2025,16,2,18,0
14,Saturday,6,28,2025,16,2,18,0
1,Saturday,6,28,2025,16,3,18,0
2,Saturday,6,28,2025,16,3,18,0
3,Saturday,6,28,2025,16,3,18,0
4,Saturday,6,28,2025,16,3,18,0
5,Saturday,6,28,2025,16,3,18,0
6,Saturday,6,28,2025,16,3,18,0
7,Saturday,6,28,2025,16,3,18,0
8,Saturday,6,28,2025,16,3,18,0
9,Saturday,6,28,2025,16,3,18,0
10,Saturday,6,28,2025,16,3,18,0
11,Saturday,6,28,2025,16,3,18,0
12,Saturday,6,28,2025,16,3,18,1
13,Saturday,6,28,2025,16,3,18,0
14,Saturday,6,28,2025,16,3,18,0
1,Saturday,6,28,2025,16,4,18,0
2,Saturday,6,28,2025,16,4,18,0
3,Saturday,6,28,2025,16,4,18,0
4,Saturday,6,28,2025,16,4,18,0
5,Saturday,6,28,2025,16,4,18,0
6,Saturday,6,28,2025,16,4,18,0
7,Saturday,6,28,2025,16,4,18,0
8,Saturday,6,28,2025,16,4,18,0
9,Saturday,6,28,2025,16,4,18,0
10,Saturday,6,28,2025,16,4,18,0
