SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Sunday,6,22,2025,9,0,11,0
2,Sunday,6,22,2025,9,0,11,0
3,Sunday,6,22,2025,9,0,11,0
4,Sunday,6,22,2025,9,0,11,0
5,Sunday,6,22,2025,9,0,11,0
6,Sunday,6,22,2025,9,0,11,0
7,Sunday,6,22,2025,9,0,11,0
8,Sunday,6,22,2025,9,0,11,0
9,Sunday,6,22,2025,9,0,11,0
10,Sunday,6,22,2025,9,0,11,0
11,Sunday,6,22,2025,9,0,11,0
12,Sunday,6,22,2025,9,0,11,1
13,Sunday,6,22,2025,9,0,11,0
14,Sunday,6,22,2025,9,0,11,0
1,Sunday,6,22,2025,9,1,10,0
2,Sunday,6,22,2025,9,1,10,0
3,Sunday,6,22,2025,9,1,10,0
4,Sunday,6,22,2025,9,1,10,0
5,Sunday,6,22,2025,9,1,10,0
6,Sunday,6,22,2025,9,1,10,0
7,Sunday,6,22,2025,9,1,10,0
8,Sunday,6,22,2025,9,1,10,0
9,Sunday,6,22,2025,9,1,10,0
10,Sunday,6,22,2025,9,1,10,0
11,Sunday,6,22,2025,9,1,10,0
12,Sunday,6,22,2025,9,1,10,1
13,Sunday,6,22,2025,9,1,10,0
14,Sunday,6,22,2025,9,1,10,0
1,Sunday,6,22,2025,9,2,10,0
2,Sunday,6,22,2025,9,2,10,0
3,Sunday,6,22,2025,9,2,10,0
4,Sunday,6,22,2025,9,2,10,0
5,Sunday,6,22,2025,9,2,10,0
6,Sunday,6,22,2025,9,2,10,0
7,Sunday,6,22,2025,9,2,10,0
8,Sunday,6,22,2025,9,2,10,0
9,Sunday,6,22,2025,9,2,10,0
10,Sunday,6,22,2025,9,2,10,0
11,Sunday,6,22,2025,9,2,10,0
12,Sunday,6,22,2025,9,2,10,1
13,Sunday,6,22,2025,9,2,10,0
14,Sunday,6,22,2025,9,2,10,0
1,Sunday,6,22,2025,9,3,10,0
2,Sunday,6,22,2025,9,3,10,0
3,Sunday,6,22,2025,9,3,10,0
4,Sunday,6,22,2025,9,3,10,0
5,Sunday,6,22,2025,9,3,10,0
6,Sunday,6,22,2025,9,3,10,0
7,Sunday,6,22,2025,9,3,10,0
8,Sunday,6,22,2025,9,3,10,0
9,Sunday,6,22,2025,9,3,10,0
10,Sunday,6,22,2025,9,3,10,0
11,Sunday,6,22,2025,9,3,10,0
12,Sunday,6,22,2025,9,3,10,1
13,Sunday,6,22,2025,9,3,10,0
14,Sunday,6,22,2025,9,3,10,0
1,Sunday,6,22,2025,9,4,10,0
2,Sunday,6,22,2025,9,4,10,0
3,Sunday,6,22,2025,9,4,10,0
4,Sunday,6,22,2025,9,4,10,0
5,Sunday,6,22,2025,9,4,10,0
6,Sunday,6,22,2025,9,4,10,0
7,Sunday,6,22,2025,9,4,10,0
8,Sunday,6,22,2025,9,4,10,0
9,Sunday,6,22,2025,9,4,10,0
10,Sunday,6,22,2025,9,4,10,0
11,Sunday,6,22,2025,9,4,10,0
12,Sunday,6,22,2025,9,4,10,1
13,Sunday,6,22,2025,9,4,10,0
14,Sunday,6,22,2025,9,4,10,0
1,Sunday,6,22,2025,9,5,10,0
2,Sunday,6,22,2025,9,5,10,0
3,Sunday,6,22,2025,9,5,10,0
4,Sunday,6,22,2025,9,5,10,0
5,Sunday,6,22,2025,9,5,10,0
6,Sunday,6,22,2025,9,5,10,0
7,Sunday,6,22,2025,9,5,10,0
8,Sunday,6,22,2025,9,5,10,0
9,Sunday,6,22,2025,9,5,10,0
10,Sunday,6,22,2025,9,5,10,0
11,Sunday,6,22,2025,9,5,10,0
12,Sunday,6,22,2025,9,5,10,1
13,Sunday,6,22,2025,9,5,10,0
14,Sunday,6,22,2025,9,5,10,0
1,Sunday,6,22,2025,9,6,10,0
2,Sunday,6,22,2025,9,6,10,0
3,Sunday,6,22,2025,9,6,10,0
4,Sunday,6,22,2025,9,6,10,0
5,Sunday,6,22,2025,9,6,10,0
6,Sunday,6,22,2025,9,6,10,0
7,Sunday,6,22,2025,9,6,10,0
8,Sunday,6,22,2025,9,6,10,0
9,Sunday,6,22,2025,9,6,10,0
10,Sunday,6,22,2025,9,6,10,0
11,Sunday,6,22,2025,9,6,10,0
12,Sunday,6,22,2025,9,6,10,1
13,Sunday,6,22,2025,9,6,10,0
14,Sunday,6,22,2025,9,6,10,0
1,Sunday,6,22,2025,9,7,10,0
2,Sunday,6,22,2025,9,7,10,0
3,Sunday,6,22,2025,9,7,10,0
4,Sunday,6,22,2025,9,7,10,0
5,Sunday,6,22,2025,9,7,10,0
6,Sunday,6,22,2025,9,7,10,0
7,Sunday,6,22,2025,9,7,10,0
8,Sunday,6,22,2025,9,7,10,0
9,Sunday,6,22,2025,9,7,10,0
10,Sunday,6,22,2025,9,7,10,0
11,Sunday,6,22,2025,9,7,10,0
12,Sunday,6,22,2025,9,7,10,1
13,Sunday,6,22,2025,9,7,10,0
14,Sunday,6,22,2025,9,7,10,0
1,Sunday,6,22,2025,9,8,10,0
2,Sunday,6,22,2025,9,8,10,0
3,Sunday,6,22,2025,9,8,10,0
4,Sunday,6,22,2025,9,8,10,0
5,Sunday,6,22,2025,9,8,10,0
6,Sunday,6,22,2025,9,8,10,0
7,Sunday,6,22,2025,9,8,10,0
8,Sunday,6,22,2025,9,8,10,0
9,Sunday,6,22,2025,9,8,10,0
10,Sunday,6,22,2025,9,8,10,0
11,Sunday,6,22,2025,9,8,10,0
12,Sunday,6,22,2025,9,8,10,1
13,Sunday,6,22,2025,9,8,10,0
14,Sunday,6,22,2025,9,8,10,0
1,Sunday,6,22,2025,9,9,10,0
2,Sunday,6,22,2025,9,9,10,0
3,Sunday,6,22,2025,9,9,10,0
4,Sunday,6,22,2025,9,9,10,0
5,Sunday,6,22,2025,9,9,10,0
6,Sunday,6,22,2025,9,9,10,0
7,Sunday,6,22,2025,9,9,10,0
8,Sunday,6,22,2025,9,9,10,0
9,Sunday,6,22,2025,9,9,10,0
10,Sunday,6,22,2025,9,9,10,0
11,Sunday,6,22,2025,9,9,10,0
12,Sunday,6,22,2025,9,9,10,1
13,Sunday,6,22,2025,9,9,10,0
14,Sunday,6,22,2025,9,9,10,0
1,Sunday,6,22,2025,9,10,10,0
2,Sunday,6,22,2025,9,10,10,0
3,Sunday,6,22,2025,9,10,10,0
4,Sunday,6,22,2025,9,10,10,0
5,Sunday,6,22,2025,9,10,10,0
6,Sunday,6,22,2025,9,10,10,0
7,Sunday,6,22,2025,9,10,10,0
8,Sunday,6,22,2025,9,10,10,0
9,Sunday,6,22,2025,9,10,10,0
10,Sunday,6,22,2025,9,10,10,0
11,Sunday,6,22,2025,9,10,10,0
12,Sunday,6,22,2025,9,10,10,1
13,Sunday,6,22,2025,9,10,10,0
14,Sunday,6,22,2025,9,10,10,0
1,Sunday,6,22,2025,9,11,10,0
