SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Monday,6,30,2025,16,1,19,1
2,Monday,6,30,2025,16,1,19,0
3,Monday,6,30,2025,16,1,19,0
4,Monday,6,30,2025,16,1,19,0
5,Monday,6,30,2025,16,1,19,1
6,Monday,6,30,2025,16,1,19,0
7,Monday,6,30,2025,16,1,19,0
8,Monday,6,30,2025,16,1,19,1
9,Monday,6,30,2025,16,1,19,1
10,Monday,6,30,2025,16,1,19,1
11,Monday,6,30,2025,16,1,19,1
12,Monday,6,30,2025,16,1,19,1
13,Monday,6,30,2025,16,1,19,1
14,Monday,6,30,2025,16,1,19,0
1,Monday,6,30,2025,16,2,19,1
2,Monday,6,30,2025,16,2,19,0
3,Monday,6,30,2025,16,2,19,0
4,Monday,6,30,2025,16,2,19,0
5,Monday,6,30,2025,16,2,19,1
6,Monday,6,30,2025,16,2,19,0
7,Monday,6,30,2025,16,2,19,0
8,Monday,6,30,2025,16,2,19,1
9,Monday,6,30,2025,16,2,19,1
10,Monday,6,30,2025,16,2,19,1
11,Monday,6,30,2025,16,2,19,1
12,Monday,6,30,2025,16,2,19,1
13,Monday,6,30,2025,16,2,19,1
14,Monday,6,30,2025,16,2,19,1
1,Monday,6,30,2025,16,3,19,1
2,Monday,6,30,2025,16,3,19,0
3,Monday,6,30,2025,16,3,19,0
4,Monday,6,30,2025,16,3,19,0
5,Monday,6,30,2025,16,3,19,1
6,Monday,6,30,2025,16,3,19,0
7,Monday,6,30,2025,16,3,19,0
8,Monday,6,30,2025,16,3,19,1
9,Monday,6,30,2025,16,3,19,1
10,Monday,6,30,2025,16,3,19,1
11,Monday,6,30,2025,16,3,19,1
12,Monday,6,30,2025,16,3,19,1
13,Monday,6,30,2025,16,3,19,1
14,Monday,6,30,2025,16,3,19,0
1,Monday,6,30,2025,16,4,19,1
2,Monday,6,30,2025,16,4,19,0
3,Monday,6,30,2025,16,4,19,0
4,Monday,6,30,2025,16,4,19,0
5,Monday,6,30,2025,16,4,19,1
6,Monday,6,30,2025,16,4,19,0
7,Monday,6,30,2025,16,4,19,0
8,Monday,6,30,2025,16,4,19,1
9,Monday,6,30,2025,16,4,19,1
10,Monday,6,30,2025,16,4,19,1
11,Monday,6,30,2025,16,4,19,1
12,Monday,6,30,2025,16,4,19,1
13,Monday,6,30,2025,16,4,19,1
14,Monday,6,30,2025,16,4,19,0
1,Monday,6,30,2025,16,5,19,1
2,Monday,6,30,2025,16,5,19,0
3,Monday,6,30,2025,16,5,19,0
4,Monday,6,30,2025,16,5,19,0
5,Monday,6,30,2025,16,5,19,1
6,Monday,6,30,2025,16,5,19,0
7,Monday,6,30,2025,16,5,19,0
