SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
1,Monday,7,7,2025,4,1,12,0
2,Monday,7,7,2025,4,1,12,1
3,Monday,7,7,2025,4,1,12,0
4,Monday,7,7,2025,4,1,12,1
5,Monday,7,7,2025,4,1,12,1
6,Monday,7,7,2025,4,1,12,1
7,Monday,7,7,2025,4,1,12,1
8,Monday,7,7,2025,4,1,12,1
9,Monday,7,7,2025,4,1,12,1
10,Monday,7,7,2025,4,1,12,1
11,Monday,7,7,2025,4,1,12,1
12,Monday,7,7,2025,4,1,12,1
13,Monday,7,7,2025,4,1,12,1
14,Monday,7,7,2025,4,1,12,1
1,Monday,7,7,2025,4,2,12,0
2,Monday,7,7,2025,4,2,12,1
3,Monday,7,7,2025,4,2,12,0
4,Monday,7,7,2025,4,2,12,1
5,Monday,7,7,2025,4,2,12,1
6,Monday,7,7,2025,4,2,12,1
7,Monday,7,7,2025,4,2,12,1
8,Monday,7,7,2025,4,2,12,1
9,Monday,7,7,2025,4,2,12,1
10,Monday,7,7,2025,4,2,12,1
11,Monday,7,7,2025,4,2,12,1
12,Monday,7,7,2025,4,2,12,1
13,Monday,7,7,2025,4,2,12,1
14,Monday,7,7,2025,4,2,12,1
1,Monday,7,7,2025,4,3,12,0
2,Monday,7,7,2025,4,3,12,1
3,Monday,7,7,2025,4,3,12,0
4,Monday,7,7,2025,4,3,12,1
5,Monday,7,7,2025,4,3,12,1
6,Monday,7,7,2025,4,3,12,1
7,Monday,7,7,2025,4,3,12,1
8,Monday,7,7,2025,4,3,12,1
9,Monday,7,7,2025,4,3,12,1
10,Monday,7,7,2025,4,3,12,1
11,Monday,7,7,2025,4,3,12,1
12,Monday,7,7,2025,4,3,12,1
13,Monday,7,7,2025,4,3,12,1
14,Monday,7,7,2025,4,3,12,1
1,Monday,7,7,2025,4,4,12,0
2,Monday,7,7,2025,4,4,12,1
3,Monday,7,7,2025,4,4,12,0
4,Monday,7,7,2025,4,4,12,1
5,Monday,7,7,2025,4,4,12,1
6,Monday,7,7,2025,4,4,12,1
7,Monday,7,7,2025,4,4,12,1
8,Monday,7,7,2025,4,4,12,1
9,Monday,7,7,2025,4,4,12,1
10,Monday,7,7,2025,4,4,12,1
11,Monday,7,7,2025,4,4,12,1
